"","station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","date","year","month","day","qual","cool_deg_days","cool_deg_days_flag","dir_max_gust","dir_max_gust_flag","heat_deg_days","heat_deg_days_flag","max_temp","max_temp_flag","mean_temp","mean_temp_flag","min_temp","min_temp_flag","snow_grnd","snow_grnd_flag","spd_max_gust","spd_max_gust_flag","total_precip","total_precip_flag","total_rain","total_rain_flag","total_snow","total_snow_flag"
"1034","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-14,"2015","07","14",NA,2.8,NA,19,NA,0,NA,27.7,NA,20.8,NA,13.8,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1035","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-15,"2015","07","15",NA,1.7,NA,18,NA,0,NA,25.5,NA,19.7,NA,13.9,NA,NA,NA,39,NA,2.2,NA,2.2,NA,0,NA
"1036","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-16,"2015","07","16",NA,0,NA,33,NA,3.4,NA,19.2,NA,14.6,NA,9.9,NA,NA,NA,43,NA,0,NA,0,NA,0,NA
"1037","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-17,"2015","07","17",NA,0,NA,36,NA,3.1,NA,20.6,NA,14.9,NA,9.2,NA,NA,NA,35,NA,0,NA,0,NA,0,NA
"1038","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-18,"2015","07","18",NA,0.7,NA,NA,NA,0,NA,23.9,NA,18.7,NA,13.4,NA,NA,NA,NA,NA,1.2,NA,1.2,NA,0,NA
"1039","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-19,"2015","07","19",NA,0,NA,13,NA,3,NA,15.8,NA,15,NA,14.1,NA,NA,NA,41,NA,13.8,NA,13.8,NA,0,NA
"1040","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-20,"2015","07","20",NA,0,NA,NA,NA,1.8,NA,17.6,NA,16.2,NA,14.8,NA,NA,NA,NA,NA,2.2,NA,2.2,NA,0,NA
"1041","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-21,"2015","07","21",NA,0,NA,13,NA,0.2,NA,20.7,NA,17.8,NA,14.8,NA,NA,NA,33,NA,1.6,NA,1.6,NA,0,NA
"1042","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-22,"2015","07","22",NA,0,NA,NA,NA,1.3,NA,19,NA,16.7,NA,14.3,NA,NA,NA,NA,NA,1.6,NA,1.6,NA,0,NA
"1043","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-23,"2015","07","23",NA,0,NA,NA,NA,1.8,NA,18.9,NA,16.2,NA,13.5,NA,NA,NA,NA,NA,NA,"M",NA,"M",NA,"M"
"1044","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-24,"2015","07","24",NA,0,NA,3,NA,3.3,NA,17.5,NA,14.7,NA,11.8,NA,NA,NA,37,NA,0.2,NA,0.2,NA,0,NA
"1045","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-25,"2015","07","25",NA,0,NA,NA,NA,4.4,NA,16.8,NA,13.6,NA,10.3,NA,NA,NA,NA,NA,1.6,NA,1.6,NA,0,NA
"1046","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-26,"2015","07","26",NA,0,NA,19,NA,1.1,NA,20.4,NA,16.9,NA,13.3,NA,NA,NA,37,NA,0,"T",0,"T",0,NA
"1047","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-27,"2015","07","27",NA,0,NA,17,NA,0.9,NA,19.6,NA,17.1,NA,14.5,NA,NA,NA,41,NA,2.2,NA,2.2,NA,0,NA
"1048","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-28,"2015","07","28",NA,1.8,NA,19,NA,0,NA,22.6,NA,19.8,NA,17,NA,NA,NA,46,NA,0.2,NA,0.2,NA,0,NA
"1049","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-29,"2015","07","29",NA,0.9,NA,21,NA,0,NA,22.3,NA,18.9,NA,15.5,NA,NA,NA,32,NA,0,NA,0,NA,0,NA
"1050","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-30,"2015","07","30",NA,1,NA,NA,NA,0,NA,22.6,NA,19,NA,15.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1051","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-07-31,"2015","07","31",NA,4.4,NA,17,NA,0,NA,27,NA,22.4,NA,17.7,NA,NA,NA,41,NA,1,NA,1,NA,0,NA
"1052","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-01,"2015","08","01",NA,3.8,NA,22,NA,0,NA,27.2,NA,21.8,NA,16.3,NA,NA,NA,43,NA,0,NA,0,NA,0,NA
"1053","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-02,"2015","08","02",NA,2.6,NA,23,NA,0,NA,25.3,NA,20.6,NA,15.9,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1054","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-03,"2015","08","03",NA,4.4,NA,19,NA,0,NA,28.3,NA,22.4,NA,16.5,NA,NA,NA,46,NA,0,NA,0,NA,0,NA
"1055","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-04,"2015","08","04",NA,6,NA,20,NA,0,NA,29,NA,24,NA,19,NA,NA,NA,43,NA,1.4,NA,1.4,NA,0,NA
"1056","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-05,"2015","08","05",NA,3.5,NA,25,NA,0,NA,26.7,NA,21.5,NA,16.3,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1057","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-06,"2015","08","06",NA,1.7,NA,22,NA,0,NA,24.6,NA,19.7,NA,14.8,NA,NA,NA,43,NA,0,"T",0,"T",0,NA
"1058","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-07,"2015","08","07",NA,0,NA,36,NA,0.8,NA,22.1,NA,17.2,NA,12.3,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"1059","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-08,"2015","08","08",NA,0,NA,2,NA,1.3,NA,22.3,NA,16.7,NA,11.1,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"1060","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-09,"2015","08","09",NA,0,NA,4,NA,0.5,NA,19.8,NA,17.5,NA,15.2,NA,NA,NA,35,NA,8.6,NA,8.6,NA,0,NA
"1061","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-10,"2015","08","10",NA,0,NA,35,NA,0.7,NA,20.7,NA,17.3,NA,13.9,NA,NA,NA,46,NA,1.6,NA,1.6,NA,0,NA
"1062","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-11,"2015","08","11",NA,2.3,NA,18,NA,0,NA,25.2,NA,20.3,NA,15.4,NA,NA,NA,43,NA,0.6,NA,0.6,NA,0,NA
"1063","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-12,"2015","08","12",NA,1.5,NA,14,NA,0,NA,22.3,NA,19.5,NA,16.7,NA,NA,NA,44,NA,15.2,NA,15.2,NA,0,NA
"1064","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-13,"2015","08","13",NA,4.2,NA,20,NA,0,NA,25.1,NA,22.2,NA,19.2,NA,NA,NA,35,NA,0,NA,0,NA,0,NA
"1065","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-14,"2015","08","14",NA,3.5,NA,24,NA,0,NA,25.6,NA,21.5,NA,17.3,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1066","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-15,"2015","08","15",NA,3.8,NA,24,NA,0,NA,26.6,NA,21.8,NA,16.9,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"1067","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-16,"2015","08","16",NA,5.3,NA,24,NA,0,NA,28.5,NA,23.3,NA,18.1,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"1068","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-17,"2015","08","17",NA,6.5,NA,NA,NA,0,NA,29.8,NA,24.5,NA,19.1,NA,NA,NA,NA,NA,NA,"M",NA,"M",NA,"M"
"1069","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-18,"2015","08","18",NA,7,NA,NA,NA,0,NA,30.4,NA,25,NA,19.5,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1070","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-19,"2015","08","19",NA,6.4,NA,NA,NA,0,NA,30.3,NA,24.4,NA,18.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1071","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-20,"2015","08","20",NA,6,NA,18,NA,0,NA,28.5,NA,24,NA,19.4,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"1072","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-21,"2015","08","21",NA,7,NA,16,NA,0,NA,28.9,NA,25,NA,21.1,NA,NA,NA,46,NA,0,NA,0,NA,0,NA
"1073","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-22,"2015","08","22",NA,5.7,NA,18,NA,0,NA,26.6,NA,23.7,NA,20.7,NA,NA,NA,33,NA,74,NA,74,NA,0,NA
"1074","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-23,"2015","08","23",NA,4.4,NA,2,NA,0,NA,25.9,NA,22.4,NA,18.9,NA,NA,NA,33,NA,5,NA,5,NA,0,NA
"1075","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-24,"2015","08","24",NA,4.5,NA,NA,NA,0,NA,25.5,NA,22.5,NA,19.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1076","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-25,"2015","08","25",NA,4.4,NA,NA,NA,0,NA,25.5,NA,22.4,NA,19.2,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0,NA
"1077","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-26,"2015","08","26",NA,2.2,NA,15,NA,0,NA,23.1,NA,20.2,NA,17.2,NA,NA,NA,43,NA,0,NA,0,NA,0,NA
"1078","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-27,"2015","08","27",NA,0.7,NA,13,NA,0,NA,21.3,NA,18.7,NA,16,NA,NA,NA,41,NA,59.8,NA,59.8,NA,0,NA
"1079","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-28,"2015","08","28",NA,1.2,NA,28,NA,0,NA,23.4,NA,19.2,NA,15,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"1080","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-29,"2015","08","29",NA,1.5,NA,23,NA,0,NA,23.6,NA,19.5,NA,15.4,NA,NA,NA,32,NA,0,NA,0,NA,0,NA
"1081","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-30,"2015","08","30",NA,2.7,NA,23,NA,0,NA,24.4,NA,20.7,NA,16.9,NA,NA,NA,37,NA,0,NA,0,NA,0,NA
"1082","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-08-31,"2015","08","31",NA,3.1,NA,20,NA,0,NA,25.9,NA,21.1,NA,16.3,NA,NA,NA,48,NA,7.2,NA,7.2,NA,0,NA
"1083","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-01,"2015","09","01",NA,0,NA,35,NA,6.1,NA,16.3,NA,11.9,NA,7.5,NA,NA,NA,56,NA,0,"T",0,"T",0,NA
"1084","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-02,"2015","09","02",NA,0,NA,NA,NA,0.9,NA,23.8,NA,17.1,NA,10.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1085","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-03,"2015","09","03",NA,0,NA,33,NA,1.5,NA,23.2,NA,16.5,NA,9.7,NA,NA,NA,41,NA,0,NA,0,NA,0,NA
"1086","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-04,"2015","09","04",NA,0,NA,32,NA,6.1,NA,17.1,NA,11.9,NA,6.7,NA,NA,NA,35,NA,0,NA,0,NA,0,NA
"1087","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-05,"2015","09","05",NA,0,NA,25,NA,2.2,NA,23.3,NA,15.8,NA,8.2,NA,NA,NA,37,NA,0,NA,0,NA,0,NA
"1088","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-06,"2015","09","06",NA,1.2,NA,24,NA,0,NA,25,NA,19.2,NA,13.3,NA,NA,NA,37,NA,0,NA,0,NA,0,NA
"1089","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-07,"2015","09","07",NA,3.8,NA,23,NA,0,NA,27.6,NA,21.8,NA,16,NA,NA,NA,57,NA,0.2,NA,0.2,NA,0,NA
"1090","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-08,"2015","09","08",NA,0,NA,3,NA,1.2,NA,19.9,NA,16.8,NA,13.6,NA,NA,NA,35,NA,0,"T",0,"T",0,NA
"1091","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-09,"2015","09","09",NA,0.2,NA,24,NA,0,NA,21.9,NA,18.2,NA,14.5,NA,NA,NA,46,NA,0,NA,0,NA,0,NA
"1092","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-10,"2015","09","10",NA,1.8,NA,24,NA,0,NA,23.9,NA,19.8,NA,15.6,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1093","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-11,"2015","09","11",NA,0,NA,15,NA,0.3,NA,21.2,NA,17.7,NA,14.2,NA,NA,NA,54,NA,26.4,NA,26.4,NA,0,NA
"1094","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-12,"2015","09","12",NA,0,NA,32,NA,0.8,NA,20.5,NA,17.2,NA,13.8,NA,NA,NA,41,NA,1,NA,1,NA,0,NA
"1095","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-13,"2015","09","13",NA,0,NA,NA,NA,2.9,NA,17.6,NA,15.1,NA,12.5,NA,NA,NA,NA,NA,0.6,NA,0.6,NA,0,NA
"1096","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-14,"2015","09","14",NA,1.9,NA,15,NA,0,NA,25.2,NA,19.9,NA,14.6,NA,NA,NA,41,NA,13.4,NA,13.4,NA,0,NA
"1097","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-15,"2015","09","15",NA,0,NA,32,NA,2.3,NA,18.8,NA,15.7,NA,12.5,NA,NA,NA,32,NA,0.2,NA,0.2,NA,0,NA
"1098","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-16,"2015","09","16",NA,0,NA,33,NA,3.6,NA,19.8,NA,14.4,NA,8.9,NA,NA,NA,43,NA,0,NA,0,NA,0,NA
"1099","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-17,"2015","09","17",NA,0.9,NA,24,NA,0,NA,26.5,NA,18.9,NA,11.3,NA,NA,NA,44,NA,0,NA,0,NA,0,NA
"1100","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-18,"2015","09","18",NA,3.9,NA,NA,NA,0,NA,26.6,NA,21.9,NA,17.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1101","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-19,"2015","09","19",NA,3.5,NA,18,NA,0,NA,26.1,NA,21.5,NA,16.8,NA,NA,NA,41,NA,0,NA,0,NA,0,NA
"1102","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-20,"2015","09","20",NA,0.2,NA,29,NA,0,NA,25.1,NA,18.2,NA,11.3,NA,NA,NA,56,NA,4.2,NA,4.2,NA,0,NA
"1103","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-21,"2015","09","21",NA,0,NA,2,NA,7,NA,17.2,NA,11,NA,4.8,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1104","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-22,"2015","09","22",NA,0,NA,NA,NA,6.2,NA,18.8,NA,11.8,NA,4.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1105","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-23,"2015","09","23",NA,0,NA,20,NA,1.2,NA,21,NA,16.8,NA,12.5,NA,NA,NA,32,NA,0,NA,0,NA,0,NA
"1106","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-24,"2015","09","24",NA,0,NA,35,NA,5.2,NA,17.9,NA,12.8,NA,7.7,NA,NA,NA,37,NA,0,NA,0,NA,0,NA
"1107","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-25,"2015","09","25",NA,0,NA,34,NA,8.7,NA,14.5,NA,9.3,NA,4,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"1108","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-26,"2015","09","26",NA,0,NA,2,NA,9.8,NA,12.5,NA,8.2,NA,3.9,NA,NA,NA,41,NA,0,"T",0,"T",0,NA
"1109","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-27,"2015","09","27",NA,0,NA,24,NA,5.6,NA,18.4,NA,12.4,NA,6.3,NA,NA,NA,48,NA,0,NA,0,NA,0,NA
"1110","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-28,"2015","09","28",NA,0,NA,21,NA,0.9,NA,21.8,NA,17.1,NA,12.3,NA,NA,NA,61,NA,0,NA,0,NA,0,NA
"1111","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-29,"2015","09","29",NA,3,NA,23,NA,0,NA,24.4,NA,21,NA,17.5,NA,NA,NA,57,NA,0,NA,0,NA,0,NA
"1112","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-09-30,"2015","09","30",NA,1.8,NA,15,NA,0,NA,23.9,NA,19.8,NA,15.7,NA,NA,NA,59,NA,12.8,NA,12.8,NA,0,NA
"1113","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-01,"2015","10","01",NA,0,NA,18,NA,3.4,NA,20.4,NA,14.6,NA,8.7,NA,NA,NA,59,NA,20.8,NA,20.8,NA,0,NA
"1114","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-02,"2015","10","02",NA,0,NA,1,NA,8.2,NA,11.1,NA,9.8,NA,8.5,NA,NA,NA,50,NA,4.6,NA,4.6,NA,0,NA
"1115","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-03,"2015","10","03",NA,0,NA,2,NA,10,NA,10.4,NA,8,NA,5.5,NA,NA,NA,52,NA,3.4,NA,3.4,NA,0,NA
"1116","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-04,"2015","10","04",NA,0,NA,4,NA,9.6,NA,14.1,NA,8.4,NA,2.7,NA,NA,NA,37,NA,0,NA,0,NA,0,NA
"1117","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-05,"2015","10","05",NA,0,NA,NA,NA,8.7,NA,15.7,NA,9.3,NA,2.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1118","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-06,"2015","10","06",NA,0,NA,29,NA,7.4,NA,17.3,NA,10.6,NA,3.8,NA,NA,NA,32,NA,0,NA,0,NA,0,NA
"1119","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-07,"2015","10","07",NA,0,NA,NA,NA,8,NA,16.9,NA,10,NA,3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1120","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-08,"2015","10","08",NA,0,NA,30,NA,9.8,NA,12.2,NA,8.2,NA,4.1,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1121","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-09,"2015","10","09",NA,0,NA,18,NA,10.2,NA,11.9,NA,7.8,NA,3.7,NA,NA,NA,50,NA,13.4,NA,13.4,NA,0,NA
"1122","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-10,"2015","10","10",NA,0,NA,30,NA,11.8,NA,12.1,NA,6.2,NA,0.3,NA,NA,NA,70,NA,6.2,NA,6.2,NA,0,NA
"1123","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-11,"2015","10","11",NA,0,NA,21,NA,10.8,NA,12,NA,7.2,NA,2.4,NA,NA,NA,43,NA,1.8,NA,1.8,NA,0,NA
"1124","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-12,"2015","10","12",NA,0,NA,NA,NA,3.8,NA,16.9,NA,14.2,NA,11.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"1125","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-13,"2015","10","13",NA,0,NA,20,NA,3,NA,18.9,NA,15,NA,11,NA,NA,NA,41,NA,9.8,NA,9.8,NA,0,NA
"1126","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-14,"2015","10","14",NA,0,NA,23,NA,2.7,NA,18.7,NA,15.3,NA,11.9,NA,NA,NA,56,NA,0,NA,0,NA,0,NA
"1127","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-15,"2015","10","15",NA,0,NA,NA,NA,10.5,NA,11.8,NA,7.5,NA,3.2,NA,NA,NA,NA,NA,0,"T",0,"T",0,NA
"1128","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-16,"2015","10","16",NA,0,NA,19,NA,7.8,NA,15.3,NA,10.2,NA,5.1,NA,NA,NA,52,NA,6,NA,6,NA,0,NA
"1129","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-17,"2015","10","17",NA,0,NA,18,NA,12.5,NA,9.3,NA,5.5,NA,1.7,NA,NA,NA,37,NA,1.4,NA,1.4,NA,0,NA
"1130","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-18,"2015","10","18",NA,0,NA,30,NA,14.9,NA,7.1,NA,3.1,NA,-0.9,NA,NA,NA,44,NA,3.6,NA,3.6,NA,0,"T"
"1131","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-19,"2015","10","19",NA,0,NA,28,NA,17.2,NA,4.9,NA,0.8,NA,-3.3,NA,1,NA,39,NA,2.6,NA,0,NA,2.8,NA
"1132","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-20,"2015","10","20",NA,0,NA,23,NA,10.4,NA,12.1,NA,7.6,NA,3.1,NA,NA,NA,56,NA,0.2,NA,0.2,NA,0,NA
"1133","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-21,"2015","10","21",NA,0,NA,30,NA,13.6,NA,7.6,NA,4.4,NA,1.1,NA,NA,NA,39,NA,0,NA,0,NA,0,NA
"1134","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2015-10-22,"2015","10","22",NA,0,NA,16,NA,12.5,NA,12.8,NA,5.5,NA,-1.8,NA,NA,NA,46,NA,9.2,NA,9.2,NA,0,NA
