"","station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","date","year","month","day","qual","cool_deg_days","cool_deg_days_flag","dir_max_gust","dir_max_gust_flag","heat_deg_days","heat_deg_days_flag","max_temp","max_temp_flag","mean_temp","mean_temp_flag","min_temp","min_temp_flag","snow_grnd","snow_grnd_flag","spd_max_gust","spd_max_gust_flag","total_precip","total_precip_flag","total_rain","total_rain_flag","total_snow","total_snow_flag"
"4652","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1884-12-25,"1884","12","25",NA,0,NA,NA,NA,23.6,NA,-2.2,NA,-5.6,NA,-8.9,NA,NA,NA,NA,NA,21.6,NA,0,NA,21.6,NA
"4653","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1884-12-26,"1884","12","26",NA,0,NA,NA,NA,28,NA,-6.7,NA,-10,NA,-13.3,NA,NA,NA,NA,NA,0.8,NA,0,NA,0.8,NA
"4654","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1884-12-27,"1884","12","27",NA,0,NA,NA,NA,32.4,NA,-9.4,NA,-14.4,NA,-19.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4655","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1884-12-28,"1884","12","28",NA,0,NA,NA,NA,26.3,NA,0.6,NA,-8.3,NA,-17.2,NA,NA,NA,NA,NA,4.8,NA,0,NA,4.8,NA
"4656","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1884-12-29,"1884","12","29",NA,0,NA,NA,NA,18.3,NA,1.7,NA,-0.3,NA,-2.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4657","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1884-12-30,"1884","12","30",NA,0,NA,NA,NA,15.2,NA,6.1,NA,2.8,NA,-0.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4658","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1884-12-31,"1884","12","31",NA,0,NA,NA,NA,16,NA,5.6,NA,2,NA,-1.7,NA,NA,NA,NA,NA,2,NA,2,NA,0,NA
"4659","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-01,"1885","01","01",NA,0,NA,NA,NA,16.9,NA,7.2,NA,1.1,NA,-5,NA,NA,NA,NA,NA,7.1,NA,2.3,NA,4.8,NA
"4660","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-02,"1885","01","02",NA,0,NA,NA,NA,30.5,NA,-3.9,NA,-12.5,NA,-21.1,NA,NA,NA,NA,NA,1,NA,0,NA,1,NA
"4661","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-03,"1885","01","03",NA,0,NA,NA,NA,35,NA,-10,NA,-17,NA,-23.9,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4662","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-04,"1885","01","04",NA,0,NA,NA,NA,26.1,NA,-5,NA,-8.1,NA,-11.1,NA,NA,NA,NA,NA,0.8,NA,0,NA,0.8,NA
"4663","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-05,"1885","01","05",NA,0,NA,NA,NA,23,NA,1.7,NA,-5,NA,-11.7,NA,NA,NA,NA,NA,1.3,NA,0,NA,1.3,NA
"4664","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-06,"1885","01","06",NA,0,NA,NA,NA,17.7,NA,3.9,NA,0.3,NA,-3.3,NA,NA,NA,NA,NA,18.3,NA,13.2,NA,5.1,NA
"4665","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-07,"1885","01","07",NA,0,NA,NA,NA,13.5,NA,7.2,NA,4.5,NA,1.7,NA,NA,NA,NA,NA,2.3,NA,2.3,NA,0,NA
"4666","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-08,"1885","01","08",NA,0,NA,NA,NA,17.1,NA,5.6,NA,0.9,NA,-3.9,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4667","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-09,"1885","01","09",NA,0,NA,NA,NA,19.4,NA,3.9,NA,-1.4,NA,-6.7,NA,NA,NA,NA,NA,5.1,NA,5.1,NA,0,NA
"4668","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-10,"1885","01","10",NA,0,NA,NA,NA,23,NA,5.6,NA,-5,NA,-15.6,NA,NA,NA,NA,NA,2.8,NA,1.3,NA,1.5,NA
"4669","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-11,"1885","01","11",NA,0,NA,NA,NA,26.4,NA,-0.6,NA,-8.4,NA,-16.1,NA,NA,NA,NA,NA,11.2,NA,11.2,NA,0,NA
"4670","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-12,"1885","01","12",NA,0,NA,NA,NA,15.8,NA,8.3,NA,2.2,NA,-3.9,NA,NA,NA,NA,NA,2.5,NA,2.5,NA,0,NA
"4671","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-13,"1885","01","13",NA,0,NA,NA,NA,20.2,NA,7.8,NA,-2.2,NA,-12.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4672","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-14,"1885","01","14",NA,0,NA,NA,NA,30.8,NA,-10.6,NA,-12.8,NA,-15,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4673","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-15,"1885","01","15",NA,0,NA,NA,NA,29.1,NA,-7.8,NA,-11.1,NA,-14.4,NA,NA,NA,NA,NA,3,NA,0,NA,3,NA
"4674","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-16,"1885","01","16",NA,0,NA,NA,NA,27.8,NA,-7.8,NA,-9.8,NA,-11.7,NA,NA,NA,NA,NA,3,NA,0,NA,3,NA
"4675","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-17,"1885","01","17",NA,0,NA,NA,NA,20.5,NA,6.1,NA,-2.5,NA,-11.1,NA,NA,NA,NA,NA,20.1,NA,2,NA,18,NA
"4676","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-18,"1885","01","18",NA,0,NA,NA,NA,27.7,NA,-2.2,NA,-9.7,NA,-17.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4677","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-19,"1885","01","19",NA,0,NA,NA,NA,33.8,NA,-13.3,NA,-15.8,NA,-18.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4678","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-20,"1885","01","20",NA,0,NA,NA,NA,33.8,NA,-12.2,NA,-15.8,NA,-19.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4679","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-21,"1885","01","21",NA,0,NA,NA,NA,26.3,NA,-2.2,NA,-8.3,NA,-14.4,NA,NA,NA,NA,NA,3,NA,0,NA,3,NA
"4680","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-22,"1885","01","22",NA,0,NA,NA,NA,33.3,NA,-6.7,NA,-15.3,NA,-23.9,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4681","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-23,"1885","01","23",NA,0,NA,NA,NA,36.1,NA,-11.7,NA,-18.1,NA,-24.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4682","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-24,"1885","01","24",NA,0,NA,NA,NA,30,NA,-7.8,NA,-12,NA,-16.1,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4683","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-25,"1885","01","25",NA,0,NA,NA,NA,23.9,NA,-1.7,NA,-5.9,NA,-10,NA,NA,NA,NA,NA,5.3,NA,0,NA,5.3,NA
"4684","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-26,"1885","01","26",NA,0,NA,NA,NA,23.9,NA,-1.7,NA,-5.9,NA,-10,NA,NA,NA,NA,NA,5.8,NA,0,NA,5.8,NA
"4685","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-27,"1885","01","27",NA,0,NA,NA,NA,33.6,NA,-6.7,NA,-15.6,NA,-24.4,NA,NA,NA,NA,NA,1.8,NA,0,NA,1.8,NA
"4686","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-28,"1885","01","28",NA,0,NA,NA,NA,35.5,NA,-7.8,NA,-17.5,NA,-27.2,NA,NA,NA,NA,NA,12.7,NA,0,NA,12.7,NA
"4687","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-29,"1885","01","29",NA,0,NA,NA,NA,33,NA,-7.8,NA,-15,NA,-22.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4688","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-30,"1885","01","30",NA,0,NA,NA,NA,33.3,NA,-11.1,NA,-15.3,NA,-19.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4689","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-01-31,"1885","01","31",NA,0,NA,NA,NA,31.4,NA,-10.6,NA,-13.4,NA,-16.1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4690","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-01,"1885","02","01",NA,0,NA,NA,NA,32.5,NA,-10.6,NA,-14.5,NA,-18.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4691","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-02,"1885","02","02",NA,0,NA,NA,NA,28.9,NA,-1.7,NA,-10.9,NA,-20,NA,NA,NA,NA,NA,10.9,NA,0,NA,10.9,NA
"4692","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-03,"1885","02","03",NA,0,NA,NA,NA,39.1,NA,-18.3,NA,-21.1,NA,-23.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4693","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-04,"1885","02","04",NA,0,NA,NA,NA,35.8,NA,-14.4,NA,-17.8,NA,-21.1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4694","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-05,"1885","02","05",NA,0,NA,NA,NA,30.3,NA,-5.6,NA,-12.3,NA,-18.9,NA,NA,NA,NA,NA,1.8,NA,0,NA,1.8,NA
"4695","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-06,"1885","02","06",NA,0,NA,NA,NA,23.8,NA,-3.3,NA,-5.8,NA,-8.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4696","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-07,"1885","02","07",NA,0,NA,NA,NA,21.9,NA,-2.8,NA,-3.9,NA,-5,NA,NA,NA,NA,NA,18.5,NA,0,NA,18.5,NA
"4697","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-08,"1885","02","08",NA,0,NA,NA,NA,22.5,NA,-2.8,NA,-4.5,NA,-6.1,NA,NA,NA,NA,NA,3,NA,0.5,NA,2.5,NA
"4698","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-09,"1885","02","09",NA,0,NA,NA,NA,23,NA,-1.7,NA,-5,NA,-8.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4699","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-10,"1885","02","10",NA,0,NA,NA,NA,21.1,NA,2.8,NA,-3.1,NA,-8.9,NA,NA,NA,NA,NA,7.1,NA,7.1,NA,0,NA
"4700","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-11,"1885","02","11",NA,0,NA,NA,NA,25.3,NA,3.3,NA,-7.3,NA,-17.8,NA,NA,NA,NA,NA,2.5,NA,1.8,NA,0.8,NA
"4701","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-12,"1885","02","12",NA,0,NA,NA,NA,35.8,NA,-13.9,NA,-17.8,NA,-21.7,NA,NA,NA,NA,NA,0.5,NA,0,NA,0.5,NA
"4702","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-13,"1885","02","13",NA,0,NA,NA,NA,34.1,NA,-8.3,NA,-16.1,NA,-23.9,NA,NA,NA,NA,NA,0.5,NA,0,NA,0.5,NA
"4703","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-14,"1885","02","14",NA,0,NA,NA,NA,33.3,NA,-8.9,NA,-15.3,NA,-21.7,NA,NA,NA,NA,NA,0.5,NA,0,NA,0.5,NA
"4704","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-15,"1885","02","15",NA,0,NA,NA,NA,26.4,NA,-2.8,NA,-8.4,NA,-13.9,NA,NA,NA,NA,NA,5.1,NA,0,NA,5.1,NA
"4705","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-16,"1885","02","16",NA,0,NA,NA,NA,30.5,NA,-8.3,NA,-12.5,NA,-16.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4706","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-17,"1885","02","17",NA,0,NA,NA,NA,27.2,NA,-1.7,NA,-9.2,NA,-16.7,NA,NA,NA,NA,NA,6.4,NA,0,NA,6.4,NA
"4707","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-18,"1885","02","18",NA,0,NA,NA,NA,30,NA,-7.2,NA,-12,NA,-16.7,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4708","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-19,"1885","02","19",NA,0,NA,NA,NA,28.3,NA,-5.6,NA,-10.3,NA,-15,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4709","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-20,"1885","02","20",NA,0,NA,NA,NA,26.4,NA,-3.9,NA,-8.4,NA,-12.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4710","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-21,"1885","02","21",NA,0,NA,NA,NA,24.7,NA,-1.1,NA,-6.7,NA,-12.2,NA,NA,NA,NA,NA,2,NA,0,NA,2,NA
"4711","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-22,"1885","02","22",NA,0,NA,NA,NA,23.9,NA,-1.1,NA,-5.9,NA,-10.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4712","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-23,"1885","02","23",NA,0,NA,NA,NA,25.5,NA,-0.6,NA,-7.5,NA,-14.4,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4713","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-24,"1885","02","24",NA,0,NA,NA,NA,25.3,NA,-2.8,NA,-7.3,NA,-11.7,NA,NA,NA,NA,NA,0.5,NA,0,NA,0.5,NA
"4714","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-25,"1885","02","25",NA,0,NA,NA,NA,27.5,NA,-1.7,NA,-9.5,NA,-17.2,NA,NA,NA,NA,NA,1.3,NA,0,NA,1.3,NA
"4715","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-26,"1885","02","26",NA,0,NA,NA,NA,30.8,NA,-6.7,NA,-12.8,NA,-18.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4716","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-27,"1885","02","27",NA,0,NA,NA,NA,30.2,NA,-4.4,NA,-12.2,NA,-20,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4717","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-02-28,"1885","02","28",NA,0,NA,NA,NA,26.4,NA,-1.7,NA,-8.4,NA,-15,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4718","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-01,"1885","03","01",NA,0,NA,NA,NA,26.9,NA,1.7,NA,-8.9,NA,-19.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4719","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-02,"1885","03","02",NA,0,NA,NA,NA,15.8,NA,6.1,NA,2.2,NA,-1.7,NA,NA,NA,NA,NA,13.5,NA,13.5,NA,0,NA
"4720","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-03,"1885","03","03",NA,0,NA,NA,NA,19.1,NA,1.7,NA,-1.1,NA,-3.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4721","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-04,"1885","03","04",NA,0,NA,NA,NA,21.9,NA,-0.6,NA,-3.9,NA,-7.2,NA,NA,NA,NA,NA,0.8,NA,0,NA,0.8,NA
"4722","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-05,"1885","03","05",NA,0,NA,NA,NA,19.4,NA,1.7,NA,-1.4,NA,-4.4,NA,NA,NA,NA,NA,5.6,NA,0,NA,5.6,NA
"4723","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-06,"1885","03","06",NA,0,NA,NA,NA,22.7,NA,0,NA,-4.7,NA,-9.4,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4724","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-07,"1885","03","07",NA,0,NA,NA,NA,27.8,NA,-5.6,NA,-9.8,NA,-13.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4725","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-08,"1885","03","08",NA,0,NA,NA,NA,25.8,NA,-2.2,NA,-7.8,NA,-13.3,NA,NA,NA,NA,NA,0.3,NA,0,NA,0.3,NA
"4726","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-09,"1885","03","09",NA,0,NA,NA,NA,30.3,NA,-6.7,NA,-12.3,NA,-17.8,NA,NA,NA,NA,NA,2.3,NA,0,NA,2.3,NA
"4727","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-10,"1885","03","10",NA,0,NA,NA,NA,30.5,NA,-6.1,NA,-12.5,NA,-18.9,NA,NA,NA,NA,NA,7.6,NA,0,NA,7.6,NA
"4728","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-11,"1885","03","11",NA,0,NA,NA,NA,29.7,NA,-7.2,NA,-11.7,NA,-16.1,NA,NA,NA,NA,NA,0.5,NA,0,NA,0.5,NA
"4729","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-12,"1885","03","12",NA,0,NA,NA,NA,35,NA,-12.8,NA,-17,NA,-21.1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4730","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-13,"1885","03","13",NA,0,NA,NA,NA,35.5,NA,-12.8,NA,-17.5,NA,-22.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4731","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-14,"1885","03","14",NA,0,NA,NA,NA,31.9,NA,-7.2,NA,-13.9,NA,-20.6,NA,NA,NA,NA,NA,7.6,NA,0,NA,7.6,NA
"4732","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-15,"1885","03","15",NA,0,NA,NA,NA,27.5,NA,-2.2,NA,-9.5,NA,-16.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4733","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-16,"1885","03","16",NA,0,NA,NA,NA,18.9,NA,5,NA,-0.9,NA,-6.7,NA,NA,NA,NA,NA,1,NA,1,NA,0,NA
"4734","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-17,"1885","03","17",NA,0,NA,NA,NA,23.3,NA,-1.1,NA,-5.3,NA,-9.4,NA,NA,NA,NA,NA,0.8,NA,0,NA,0.8,NA
"4735","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-18,"1885","03","18",NA,0,NA,NA,NA,26.9,NA,-5.6,NA,-8.9,NA,-12.2,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"4736","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-19,"1885","03","19",NA,0,NA,NA,NA,23,NA,2.8,NA,-5,NA,-12.8,NA,NA,NA,NA,NA,4.6,NA,3.8,NA,0.8,NA
"4737","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-20,"1885","03","20",NA,0,NA,NA,NA,21.9,NA,1.7,NA,-3.9,NA,-9.4,NA,NA,NA,NA,NA,8.4,NA,0,NA,8.4,NA
"4738","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-21,"1885","03","21",NA,0,NA,NA,NA,28,NA,-3.9,NA,-10,NA,-16.1,NA,NA,NA,NA,NA,7.1,NA,0,NA,7.1,NA
"4739","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-22,"1885","03","22",NA,0,NA,NA,NA,30.5,NA,-7.2,NA,-12.5,NA,-17.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4740","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-23,"1885","03","23",NA,0,NA,NA,NA,29.1,NA,-8.3,NA,-11.1,NA,-13.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4741","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-24,"1885","03","24",NA,0,NA,NA,NA,28.3,NA,-5.6,NA,-10.3,NA,-15,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4742","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-25,"1885","03","25",NA,0,NA,NA,NA,23,NA,1.1,NA,-5,NA,-11.1,NA,NA,NA,NA,NA,2.5,NA,0,NA,2.5,NA
"4743","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-26,"1885","03","26",NA,0,NA,NA,NA,25.5,NA,-2.8,NA,-7.5,NA,-12.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4744","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-27,"1885","03","27",NA,0,NA,NA,NA,22.5,NA,2.8,NA,-4.5,NA,-11.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4745","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-28,"1885","03","28",NA,0,NA,NA,NA,14.3,NA,6.7,NA,3.7,NA,0.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4746","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-29,"1885","03","29",NA,0,NA,NA,NA,20.2,NA,6.7,NA,-2.2,NA,-11.1,NA,NA,NA,NA,NA,13.5,NA,0,NA,13.5,NA
"4747","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-30,"1885","03","30",NA,0,NA,NA,NA,27.5,NA,-6.1,NA,-9.5,NA,-12.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4748","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-03-31,"1885","03","31",NA,0,NA,NA,NA,25,NA,1.7,NA,-7,NA,-15.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4749","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-04-01,"1885","04","01",NA,0,NA,NA,NA,16,NA,6.7,NA,2,NA,-2.8,NA,NA,NA,NA,NA,3.8,NA,3.8,NA,0,NA
"4750","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-04-02,"1885","04","02",NA,0,NA,NA,NA,18.8,NA,2.8,NA,-0.8,NA,-4.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"4751","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1885-04-03,"1885","04","03",NA,0,NA,NA,NA,18.3,NA,2.8,NA,-0.3,NA,-3.3,NA,NA,NA,NA,NA,10.2,NA,0.8,NA,9.4,NA
